Time,SP,PV,OP,error,ts
4823,-1.0377,-0.33912,1.0374,0.14221,20
4824,-1.0377,-0.41603,1.0592,0.22049,20
4825,-1.0377,-0.32246,1.0502,0.12524,20
4826,-1.0377,-0.12505,1.0413,-0.075677,20
4827,-1.0377,-0.666,1.1706,0.4749,20
4828,-1.0377,-0.55319,1.2052,0.36009,20
4829,-1.0377,0.53512,1.0233,-0.74759,20
4830,-1.0377,-0.4327,1.2552,0.23745,20
4831,-1.0377,-0.57242,1.3397,0.37966,20
4832,-1.0377,-0.45193,1.3833,0.25702,20
4833,-1.0377,-0.68266,1.4819,0.49186,20
4834,-1.0377,-0.89674,1.5882,0.70974,20
4835,-1.0377,-0.91596,1.6241,0.72931,20
4836,-1.0377,-0.666,1.61,0.4749,20
4837,-1.0377,-0.73907,1.6945,0.54927,20
4838,-1.0377,-0.87623,1.7701,0.68887,20
4839,-1.0377,-1.0339,1.8816,0.84934,20
4840,-1.0377,-0.50961,1.8508,0.31573,20
4841,-1.0377,-1.0531,2.0199,0.86891,20
4842,-1.0377,-0.45193,1.9482,0.25702,20
4843,-1.0377,-0.50961,2.0289,0.31573,20
4844,-1.0377,-0.39552,2.0237,0.19961,20
4845,-1.0377,0.17876,1.9354,-0.38489,20
4846,-1.0377,-0.22247,2.0327,0.023479,20
4847,-1.0377,-0.22247,2.0558,0.023479,20
4848,-1.0377,-0.30195,2.0558,0.10437,20
4849,-1.0377,0.21849,1.9482,-0.42533,20
4850,-1.0377,-0.35835,2.0775,0.16178,20
4851,-1.0377,-0.80316,2.171,0.6145,20
4852,-1.0377,0.8261,1.8149,-1.0438,20
4853,-1.0377,0.25567,1.9213,-0.46317,20
4854,-1.0377,0.31207,1.9174,-0.52057,20
4855,-1.0377,-0.20196,1.9981,0.0026044,20
4856,-1.0377,-0.14556,1.9802,-0.054802,20
4857,-1.0377,0.19798,1.8905,-0.40446,20
4858,-1.0377,-0.014808,1.9354,-0.18788,20
4859,-1.0377,-0.23914,1.9533,0.04044,20
4860,-1.0377,11.936,-0.57781,-12.351,20
4861,-1.0377,-1.8915,2.4644,1.7222,20
4862,-1.0377,-1.3467,2.2018,1.1677,20
4863,-1.0377,2.6656,1.1476,-2.916,20
4864,-1.0377,1.1261,1.2552,-1.349,20
4865,-1.0377,4.5346,0.24069,-4.8182,20
4866,-1.0377,1.3299,0.56477,-1.5565,20
4867,-1.0377,2.0785,0.12541,-2.3184,20
4868,-1.0377,3.6731,-0.53811,-3.9415,20
4869,-1.0377,1.4273,-0.32035,-1.6556,20
4870,-1.0377,1.758,-0.62265,-1.9923,20
4871,-1.0377,1.7939,-0.87115,-2.0288,20
4872,-1.0377,1.2568,-0.95184,-1.4821,20
4873,-1.0377,0.55563,-0.99155,-0.76846,20
4874,-1.0377,1.2004,-1.2452,-1.4247,20
4875,-1.0377,1.6875,-1.445,-1.9205,20
4876,-1.0377,0.53512,-1.2849,-0.74759,20
4877,-1.0377,0.0044202,-1.2401,-0.20745,20
4878,-1.0377,0.80559,-1.4757,-1.0229,20
4879,-1.0377,0.2749,-1.445,-0.48274,20
4880,-1.0377,0.29156,-1.5244,-0.4997,20
4881,-1.0377,0.69279,-1.6538,-0.90807,20
4882,-1.0377,0.47871,-1.6717,-0.69018,20
4883,-1.0377,0.16209,-1.6269,-0.36793,20
4884,-1.0377,0.10441,-1.6499,-0.30922,20
4885,-1.0377,-0.20196,-1.6179,0.0026044,20
4886,-1.0377,-0.33912,-1.5833,0.14221,20
4887,-1.0377,-0.10838,-1.6051,-0.092638,20
4888,-1.0377,0.5928,-1.7383,-0.8063,20
4889,-1.0377,-0.089157,-1.6179,-0.11221,20
4890,-1.0377,-0.53268,-1.4937,0.33921,20
4891,-1.0377,-0.32246,-1.5334,0.12524,20
4892,-1.0377,0.25567,-1.6589,-0.46317,20
4893,-1.0377,-0.031472,-1.6051,-0.17092,20
4894,-1.0377,-0.35835,-1.5513,0.16178,20
4895,-1.0377,0.02493,-1.6499,-0.22832,20
4896,-1.0377,-0.20196,-1.5961,0.0026044,20
4897,-1.0377,-0.014808,-1.6448,-0.18788,20
4898,-1.0377,-0.089157,-1.6499,-0.11221,20
4899,-1.0377,-0.014808,-1.6845,-0.18788,20
4900,-1.0377,-0.28272,-1.632,0.0848,20
4901,-1.0377,-0.14556,-1.6986,-0.054802,20
4902,-1.0377,0.17876,-1.7921,-0.38489,20
4903,-1.0377,0.62869,-1.9164,-0.84283,20
4904,-1.0377,0.12492,-1.8626,-0.33009,20
4905,-1.0377,0.2749,-1.9215,-0.48274,20
4906,-1.0377,-0.35835,-1.796,0.16178,20
4907,-1.0377,-0.16479,-1.8715,-0.035231,20
4908,-1.0377,0.02493,-1.9164,-0.22832,20
4909,-1.0377,-0.55319,-1.7921,0.36009,20
4910,-1.0377,-0.41603,-1.819,0.22049,20
4911,-1.0377,-0.64549,-1.7204,0.45403,20
4912,-1.0377,-0.3763,-1.7255,0.18004,20
4913,-1.0377,-0.73907,-1.5923,0.54927,20
4914,-1.0377,-0.23914,-1.6768,0.04044,20
4915,-1.0377,-0.26606,-1.6359,0.067839,20
4916,-1.0377,-0.089157,-1.6807,-0.11221,20
4917,-1.0377,0.041595,-1.7166,-0.24529,20
4918,-1.0377,-0.20196,-1.632,0.0026044,20
4919,-1.0377,-0.4327,-1.5692,0.23745,20
4920,-1.0377,1.6709,-2.0227,-1.9035,20
4921,-1.0377,0.0044202,-1.6807,-0.20745,20
4922,-1.0377,-0.33912,-1.6051,0.14221,20
4923,-1.0377,0.10441,-1.7473,-0.30922,20
4924,-1.0377,-0.58909,-1.6538,0.39662,20
4925,-1.0377,-0.10838,-1.7614,-0.092638,20
4926,-1.0377,-0.14556,-1.7742,-0.054802,20
4927,-1.0377,0.10441,-1.8536,-0.30922,20
4928,-1.0377,-0.051982,-1.8408,-0.15004,20
4929,-1.0377,0.16209,-1.9164,-0.36793,20
4930,-1.0377,0.51845,-2.0406,-0.73063,20
4931,-1.0377,-0.051982,-1.974,-0.15004,20
4932,-1.0377,0.44282,-2.0983,-0.65365,20
4933,-1.0377,-10.954,0.36494,10.946,20
4934,-1.0377,-2.9426,-0.57269,2.792,20
4935,-1.0377,-2.7055,0.058803,2.5507,20
4936,-1.0377,-5.2397,1.0541,5.13,20
4937,-1.0377,-0.35835,0.35213,0.16178,20
4938,-1.0377,-2.385,0.98747,2.2245,20
4939,-1.0377,1.8311,0.24966,-2.0666,20
4940,-1.0377,-0.4891,0.87219,0.29485,20
4941,-1.0377,-0.53268,0.96057,0.33921,20
4942,-1.0377,-0.62626,1.0502,0.43446,20
4943,-1.0377,-0.70317,1.0989,0.51274,20
4944,-1.0377,0.21849,0.92086,-0.42533,20
4945,-1.0377,-0.16479,1.0195,-0.035231,20
4946,-1.0377,0.25567,0.95673,-0.46317,20
4947,-1.0377,-1.0736,1.2808,0.88979,20
4948,-1.0377,-0.12505,1.0989,-0.075677,20
4949,-1.0377,-0.39552,1.1527,0.19961,20
4950,-1.0377,-0.87623,1.2462,0.68887,20
4951,-1.0377,1.8503,0.70311,-2.0862,20
4952,-1.0377,-0.97621,1.3346,0.79063,20
4953,-1.0377,-1.0903,1.3922,0.90675,20
4954,-1.0377,-1.2467,1.4243,1.0659,20
4955,-1.0377,-2.8426,1.8867,2.6903,20
4956,-1.0377,-1.6979,1.5793,1.5252,20
4957,-1.0377,4.0308,0.29449,-4.3055,20
4958,-1.0377,2.8527,0.32908,-3.1065,20
4959,-1.0377,-1.1262,0.84145,0.94328,20
4960,-1.0377,0.46205,0.33804,-0.67322,20
4961,-1.0377,1.758,-0.20379,-1.9923,20
4962,-1.0377,1.5375,-0.31523,-1.7679,20
4963,-1.0377,0.51845,-0.34212,-0.73063,20
4964,-1.0377,0.21849,-0.44844,-0.42533,20
4965,-1.0377,1.1632,-0.82631,-1.3869,20
4966,-1.0377,2.0375,-1.2183,-2.2767,20
4967,-1.0377,0.51845,-1.094,-0.73063,20
4968,-1.0377,0.42487,-1.2541,-0.63539,20
4969,-1.0377,0.93634,-1.4488,-1.156,20
4970,-1.0377,0.91968,-1.5692,-1.139,20
4971,-1.0377,0.69279,-1.6269,-0.90807,20
4972,-1.0377,0.46205,-1.6845,-0.67322,20
4973,-1.0377,0.51845,-1.7691,-0.73063,20
4974,-1.0377,0.5928,-1.8498,-0.8063,20
4975,-1.0377,0.51845,-1.9125,-0.73063,20
4976,-1.0377,0.93634,-2.0637,-1.156,20
4977,-1.0377,0.02493,-1.9253,-0.22832,20
4978,-1.0377,-0.18145,-1.9215,-0.018271,20
4979,-1.0377,-0.089157,-1.9791,-0.11221,20
4980,-1.0377,-0.91596,-1.8011,0.72931,20
4981,-1.0377,0.89917,-2.1738,-1.1181,20
4982,-1.0377,-0.23914,-1.9471,0.04044,20
4983,-1.0377,-0.32246,-1.9215,0.12524,20
4984,-1.0377,0.10441,-2.0278,-0.30922,20
4985,-1.0377,-0.26606,-1.9522,0.067839,20
4986,-1.0377,-0.4327,-1.8856,0.23745,20
4987,-1.0377,-0.20196,-1.8895,0.0026044,20
4988,-1.0377,-0.32246,-1.837,0.12524,20
4989,-1.0377,0.10441,-1.9253,-0.30922,20
4990,-1.0377,-0.33912,-1.8498,0.14221,20
4991,-1.0377,-0.22247,-1.8626,0.023479,20
4992,-1.0377,-0.7224,-1.7294,0.53231,20
4993,-1.0377,-0.6096,-1.7076,0.41749,20
4994,-1.0377,-0.20196,-1.7473,0.0026044,20
4995,-1.0377,-0.99672,-1.5782,0.81151,20
4996,-1.0377,-0.23914,-1.7345,0.04044,20
4997,-1.0377,-0.57242,-1.6499,0.37966,20
4998,-1.0377,-0.33912,-1.6768,0.14221,20
4999,-1.0377,-1.1736,-1.4578,0.99156,20
5000,-1.0377,-0.55319,-1.5692,0.36009,20
5001,-1.0377,-1.4044,-1.3425,1.2264,20
5002,-1.0377,-0.3763,-1.5206,0.18004,20
5003,-1.0377,-0.45193,-1.4937,0.25702,20
5004,-1.0377,-0.32246,-1.4937,0.12524,20
5005,-1.0377,0.31207,-1.5782,-0.52057,20
5006,-1.0377,-0.45193,-1.4091,0.25702,20
5007,-1.0377,-0.58909,-1.3476,0.39662,20
5008,-1.0377,-0.4891,-1.3156,0.29485,20
5009,-1.0377,-0.6096,-1.2362,0.41749,20
5010,-1.0377,-0.53268,-1.1734,0.33921,20
5011,-1.0377,0.19798,-1.3156,-0.40446,20
5012,-1.0377,-0.55319,-1.1068,0.36009,20
5013,-1.0377,-1.0531,-0.94672,0.86891,20
5014,-1.0377,-0.41603,-1.0402,0.22049,20
5015,-1.0377,-0.50961,-0.98643,0.31573,20
5016,-1.0377,-0.28272,-0.99155,0.0848,20
5017,-1.0377,-0.62626,-0.92494,0.43446,20
5018,-1.0377,-0.62626,-0.89804,0.43446,20
5019,-1.0377,-0.70317,-0.84937,0.51274,20
5020,-1.0377,-0.28272,-0.89292,0.0848,20
5021,-1.0377,-0.70317,-0.77764,0.51274,20
5022,-1.0377,-0.62626,-0.72,0.43446,20
5023,-1.0377,-0.73907,-0.65339,0.54927,20
5024,-1.0377,-0.62626,-0.59575,0.43446,20
5025,-1.0377,-0.55319,-0.51121,0.36009,20
5026,-1.0377,-0.83905,-0.38696,0.65103,20
5027,-1.0377,-0.83905,-0.29729,0.65103,20
5028,-1.0377,-0.91596,-0.18201,0.72931,20
5029,-1.0377,-1.0339,-0.061603,0.84934,20
5030,-1.0377,-0.7224,-0.025737,0.53231,20
5031,-1.0377,-0.76599,0.093388,0.57667,20
5032,-1.0377,-0.93263,0.21379,0.74627,20
5033,-1.0377,-0.89674,0.26759,0.70974,20
5034,-1.0377,-1.1095,0.40978,0.92632,20
5035,-1.0377,-0.91596,0.46742,0.72931,20
5036,-1.0377,-0.89674,0.56092,0.70974,20
5037,-1.0377,-1.0339,0.64547,0.84934,20
5038,-1.0377,-0.85956,0.67621,0.67191,20
5039,-1.0377,-0.82239,0.77868,0.63407,20
5040,-1.0377,-0.91596,0.89909,0.72931,20
5041,-1.0377,-0.58909,0.94392,0.39662,20
5042,-1.0377,-1.1736,1.1207,0.99156,20
5043,-1.0377,0.041595,0.91702,-0.24529,20
5044,-1.0377,-0.91596,1.1924,0.72931,20
5045,-1.0377,-0.64549,1.1745,0.45403,20
5046,-1.0377,-0.12505,1.081,-0.075677,20
5047,-1.0377,-0.76599,1.277,0.57667,20
5048,-1.0377,-0.45193,1.2283,0.25702,20
5049,-1.0377,-0.35835,1.1975,0.16178,20
5050,-1.0377,-0.28272,1.2193,0.0848,20
5051,-1.0377,-0.031472,1.1745,-0.17092,20
5052,-1.0377,-0.41603,1.2641,0.22049,20
5053,-1.0377,0.25567,1.1079,-0.46317,20
5054,-1.0377,-0.80316,1.3487,0.6145,20
5055,-1.0377,-0.41603,1.3077,0.22049,20
5056,-1.0377,0.55563,1.1258,-0.76846,20
5057,-1.0377,-0.031472,1.2462,-0.17092,20
5058,-1.0377,0.25567,1.1835,-0.46317,20
5059,-1.0377,1.2568,0.94392,-1.4821,20
5060,-1.0377,0.078769,1.1886,-0.28312,20
5061,-1.0377,-0.4891,1.3256,0.29485,20
5062,-1.0377,0.0044202,1.2014,-0.20745,20
5063,-1.0377,-0.16479,1.2283,-0.035231,20
5064,-1.0377,-0.62626,1.3487,0.43446,20
5065,-1.0377,0.31207,1.1348,-0.52057,20
5066,-1.0377,-0.26606,1.259,0.067839,20
5067,-1.0377,-0.35835,1.259,0.16178,20
5068,-1.0377,-0.47244,1.2949,0.27789,20
5069,-1.0377,1.2568,0.94776,-1.4821,20
5070,-1.0377,-0.45193,1.3039,0.25702,20
5071,-1.0377,-0.12505,1.259,-0.075677,20
5072,-1.0377,-0.051982,1.259,-0.15004,20
5073,-1.0377,-0.3763,1.3436,0.18004,20
5074,-1.0377,-0.33912,1.3525,0.14221,20
5075,-1.0377,-0.14556,1.3218,-0.054802,20
5076,-1.0377,0.19798,1.2501,-0.40446,20
5077,-1.0377,-0.33912,1.3615,0.14221,20
5078,-1.0377,-0.18145,1.3525,-0.018271,20
5079,-1.0377,-0.051982,1.2898,-0.15004,20
5080,-1.0377,0.02493,1.268,-0.22832,20
5081,-1.0377,-0.33912,1.3346,0.14221,20
5082,-1.0377,-0.051982,1.2731,-0.15004,20
5083,-1.0377,-0.28272,1.2949,0.0848,20
5084,-1.0377,0.041595,1.2104,-0.24529,20
5085,-1.0377,-0.16479,1.2232,-0.035231,20
5086,-1.0377,0.34924,1.113,-0.55841,20
5087,-1.0377,-0.32246,1.2283,0.12524,20
5088,-1.0377,-0.18145,1.1566,-0.018271,20
5089,-1.0377,0.02493,1.0951,-0.22832,20
5090,-1.0377,0.02493,1.0592,-0.22832,20
5091,-1.0377,0.55563,0.91702,-0.76846,20
5092,-1.0377,-0.12505,1.0144,-0.075677,20
5093,-1.0377,0.29156,0.89909,-0.4997,20
5094,-1.0377,0.23516,0.84145,-0.44229,20
5095,-1.0377,0.23516,0.83248,-0.44229,20
5096,-1.0377,0.17876,0.82736,-0.38489,20
5097,-1.0377,0.34924,0.77484,-0.55841,20
5098,-1.0377,-0.12505,0.80942,-0.075677,20
5099,-1.0377,0.23516,0.7172,-0.44229,20
5100,-1.0377,-0.35835,0.82351,0.16178,20
5101,-1.0377,-0.089157,0.73385,-0.11221,20
5102,-1.0377,-0.33912,0.76971,0.14221,20
5103,-1.0377,-0.014808,0.69926,-0.18788,20
5104,-1.0377,-0.14556,0.67621,-0.054802,20
5105,-1.0377,-0.14556,0.62753,-0.054802,20
5106,-1.0377,-0.16479,0.5827,-0.035231,20
5107,-1.0377,-0.41603,0.61472,0.22049,20
5108,-1.0377,0.16209,0.44052,-0.36793,20
5109,-1.0377,-0.051982,0.45845,-0.15004,20
5110,-1.0377,-0.666,0.57886,0.4749,20
5111,-1.0377,-0.55319,0.54812,0.36009,20
5112,-1.0377,0.10441,0.40081,-0.30922,20
5113,-1.0377,0.38514,0.29834,-0.59494,20
5114,-1.0377,-0.33912,0.42771,0.14221,20
5115,-1.0377,-0.18145,0.40465,-0.018271,20
5116,-1.0377,-0.14556,0.39184,-0.054802,20
5117,-1.0377,-0.32246,0.39184,0.12524,20
5118,-1.0377,-0.051982,0.34317,-0.15004,20
5119,-1.0377,0.02493,0.29449,-0.22832,20
5120,-1.0377,0.29156,0.19202,-0.4997,20
5121,-1.0377,0.0044202,0.21379,-0.20745,20
5122,-1.0377,-0.89674,0.3342,0.70974,20
5123,-1.0377,0.19798,0.093388,-0.40446,20
5124,-1.0377,0.12492,0.076736,-0.33009,20
5125,-1.0377,-0.20196,0.071613,0.0026044,20
5126,-1.0377,0.0044202,0.0050048,-0.20745,20
5127,-1.0377,-0.014808,-0.012928,-0.18788,20
5128,-1.0377,-0.23914,-0.025737,0.04044,20
5129,-1.0377,0.078769,-0.12437,-0.28312,20
5130,-1.0377,-0.072492,-0.10644,-0.12917,20
5131,-1.0377,0.36847,-0.25246,-0.57798,20
5132,-1.0377,-0.12505,-0.17304,-0.075677,20
5133,-1.0377,1.2568,-0.51121,-1.4821,20
5134,-1.0377,0.40565,-0.40361,-0.61582,20
5135,-1.0377,0.36847,-0.45356,-0.57798,20
5136,-1.0377,0.10441,-0.43563,-0.30922,20
5137,-1.0377,0.25567,-0.53811,-0.46317,20
5138,-1.0377,0.19798,-0.55604,-0.40446,20
5139,-1.0377,0.078769,-0.56372,-0.28312,20
5140,-1.0377,0.36847,-0.65723,-0.57798,20
5141,-1.0377,0.2749,-0.6662,-0.48274,20
5142,-1.0377,0.21849,-0.6931,-0.42533,20
5143,-1.0377,-12.132,1.8239,12.145,20
5144,-1.0377,-2.726,0.34317,2.5715,20
5145,-1.0377,-4.6219,0.99259,4.5012,20
5146,-1.0377,-0.051982,0.24069,-0.15004,20
5147,-1.0377,-1.5236,0.64034,1.3477,20
5148,-1.0377,-0.87623,0.56989,0.68887,20
5149,-1.0377,-1.0339,0.67236,0.84934,20
5150,-1.0377,-0.85956,0.65827,0.67191,20
5151,-1.0377,-0.57242,0.59679,0.37966,20
5152,-1.0377,-0.18145,0.54299,-0.018271,20
5153,-1.0377,-0.014808,0.48023,-0.18788,20
5154,-1.0377,-1.1903,0.64547,1.0085,20
5155,-1.0377,-0.12505,0.44564,-0.075677,20
5156,-1.0377,-0.20196,0.42258,0.0026044,20
5157,-1.0377,-0.82239,0.49432,0.63407,20
5158,-1.0377,0.078769,0.28553,-0.28312,20
5159,-1.0377,-0.89674,0.44052,0.70974,20
5160,-1.0377,-0.22247,0.28937,0.023479,20
5161,-1.0377,0.2749,0.14719,-0.48274,20
5162,-1.0377,-0.031472,0.14719,-0.17092,20
5163,-1.0377,0.7697,-0.066727,-0.98635,20
5164,-1.0377,0.041595,0.044713,-0.24529,20
5165,-1.0377,0.02493,-0.0039617,-0.22832,20
5166,-1.0377,-0.089157,-0.039827,-0.11221,20
5167,-1.0377,0.14158,-0.10131,-0.34705,20
5168,-1.0377,-0.072492,-0.1154,-0.12917,20
5169,-1.0377,0.57614,-0.27936,-0.78934,20
5170,-1.0377,0.29156,-0.24349,-0.4997,20
5171,-1.0377,0.078769,-0.24349,-0.28312,20
5172,-1.0377,-0.33912,-0.18585,0.14221,20
5173,-1.0377,-0.031472,-0.26655,-0.17092,20
5174,-1.0377,1.2363,-0.57781,-1.4613,20
5175,-1.0377,-0.072492,-0.30626,-0.12917,20
5176,-1.0377,-0.22247,-0.27552,0.023479,20
5177,-1.0377,-0.014808,-0.34212,-0.18788,20
5178,-1.0377,0.078769,-0.38183,-0.28312,20
5179,-1.0377,-0.18145,-0.32035,-0.018271,20
5180,-1.0377,-0.014808,-0.35493,-0.18788,20
5181,-1.0377,-0.30195,-0.30626,0.10437,20
5182,-1.0377,-0.23914,-0.31138,0.04044,20
5183,-1.0377,-1.0736,-0.1154,0.88979,20
5184,-1.0377,-0.33912,-0.24349,0.14221,20
5185,-1.0377,-0.18145,-0.27936,-0.018271,20
5186,-1.0377,-0.57242,-0.21275,0.37966,20
5187,-1.0377,-0.39552,-0.23068,0.19961,20
5188,-1.0377,-0.23914,-0.25758,0.04044,20
5189,-1.0377,-0.031472,-0.28448,-0.17092,20
5190,-1.0377,-0.6096,-0.14614,0.41749,20
5191,-1.0377,-0.47244,-0.17689,0.27789,20
5192,-1.0377,-0.30195,-0.19994,0.10437,20
5193,-1.0377,-0.33912,-0.19482,0.14221,20
5194,-1.0377,-0.91596,-0.04367,0.72931,20
5195,-1.0377,-1.1262,0.071613,0.94328,20
5196,-1.0377,-0.83905,0.071613,0.65103,20
5197,-1.0377,-0.28272,0.0088475,0.0848,20
5198,-1.0377,-0.64549,0.12925,0.45403,20
5199,-1.0377,-0.93263,0.24454,0.74627,20
5200,-1.0377,-0.4891,0.20995,0.29485,20
5201,-1.0377,-0.70317,0.29834,0.51274,20
5202,-1.0377,-0.87623,0.40081,0.68887,20
5203,-1.0377,-0.4327,0.3342,0.23745,20
5204,-1.0377,-0.47244,0.35598,0.27789,20
5205,-1.0377,-0.32246,0.3611,0.12524,20
5206,-1.0377,-0.35835,0.37903,0.16178,20
5207,-1.0377,-1.0531,0.55708,0.86891,20
5208,-1.0377,-0.23914,0.44052,0.04044,20
5209,-1.0377,-0.18145,0.46357,-0.018271,20
5210,-1.0377,-0.41603,0.53403,0.22049,20
5211,-1.0377,-0.53268,0.57886,0.33921,20
5212,-1.0377,-0.14556,0.51225,-0.054802,20
5213,-1.0377,-0.41603,0.62753,0.22049,20
5214,-1.0377,-0.50961,0.6903,0.31573,20
5215,-1.0377,-0.6096,0.73385,0.41749,20
5216,-1.0377,-0.47244,0.75691,0.27789,20
5217,-1.0377,-0.68266,0.80558,0.49186,20
5218,-1.0377,0.062105,0.65827,-0.26616,20
5219,-1.0377,-0.4891,0.81839,0.29485,20
5220,-1.0377,-0.35835,0.85938,0.16178,20
5221,-1.0377,-0.93263,1.0413,0.74627,20
5222,-1.0377,-0.6096,0.99644,0.41749,20
5223,-1.0377,-1.2275,1.1655,1.0464,20
5224,-1.0377,-0.93263,1.1706,0.74627,20
5225,-1.0377,-0.051982,1.0592,-0.15004,20
5226,-1.0377,-0.39552,1.1796,0.19961,20
5227,-1.0377,-0.18145,1.1437,-0.018271,20
5228,-1.0377,-0.53268,1.259,0.33921,20
5229,-1.0377,-0.6096,1.3615,0.41749,20
5230,-1.0377,-0.73907,1.4012,0.54927,20
5231,-1.0377,-0.82239,1.4729,0.63407,20
5232,-1.0377,-0.73907,1.4909,0.54927,20
5233,-1.0377,-0.76599,1.5126,0.57667,20
5234,-1.0377,-0.53268,1.4947,0.33921,20
5235,-1.0377,-0.50961,1.5344,0.31573,20
5236,-1.0377,0.23516,1.4191,-0.44229,20
5237,-1.0377,-0.18145,1.5434,-0.018271,20
5238,-1.0377,-0.4327,1.619,0.23745,20
5239,-1.0377,-0.3763,1.6062,0.18004,20
5240,-1.0377,-0.62626,1.6779,0.43446,20
5241,-1.0377,-0.80316,1.7445,0.6145,20
5242,-1.0377,-0.55319,1.6997,0.36009,20
5243,-1.0377,-0.20196,1.6241,0.0026044,20
5244,-1.0377,-0.57242,1.7304,0.37966,20
5245,-1.0377,-0.35835,1.7176,0.16178,20
5246,-1.0377,0.47871,1.5395,-0.69018,20
5247,-1.0377,0.31207,1.5844,-0.52057,20
5248,-1.0377,-0.28272,1.7125,0.0848,20
5249,-1.0377,0.17876,1.5972,-0.38489,20
5250,-1.0377,-0.64549,1.7663,0.45403,20
5251,-1.0377,-0.18145,1.6856,-0.018271,20
5252,-1.0377,-0.32246,1.7176,0.12524,20
5253,-1.0377,-0.18145,1.6638,-0.018271,20
5254,-1.0377,-1.4044,1.9392,1.2264,20
5255,-1.0377,4.2115,0.65443,-4.4894,20
5256,-1.0377,-0.89674,1.7445,0.70974,20
5257,-1.0377,0.99274,1.1796,-1.2134,20
5258,-1.0377,2.1516,0.80046,-2.3928,20
5259,-1.0377,0.72868,0.9388,-0.9446,20
5260,-1.0377,-0.031472,0.9657,-0.17092,20
5261,-1.0377,0.078769,0.7838,-0.28312,20
5262,-1.0377,1.1799,0.388,-1.4038,20
5263,-1.0377,0.91968,0.26759,-1.139,20
5264,-1.0377,0.95685,0.11132,-1.1768,20
5265,-1.0377,0.55563,0.031904,-0.76846,20
5266,-1.0377,0.67612,-0.12437,-0.8911,20
5267,-1.0377,1.3299,-0.36902,-1.5565,20
5268,-1.0377,1.2196,-0.49327,-1.4443,20
5269,-1.0377,0.38514,-0.4446,-0.59494,20
5270,-1.0377,0.74919,-0.62649,-0.96547,20
5271,-1.0377,0.19798,-0.60471,-0.40446,20
5272,-1.0377,0.2749,-0.67132,-0.48274,20
5273,-1.0377,0.17876,-0.68413,-0.38489,20
5274,-1.0377,-0.051982,-0.71103,-0.15004,20
5275,-1.0377,0.17876,-0.80069,-0.38489,20
5276,-1.0377,-0.18145,-0.77764,-0.018271,20
5277,-1.0377,0.02493,-0.87627,-0.22832,20
5278,-1.0377,0.12492,-0.95184,-0.33009,20
5279,-1.0377,-0.7224,-0.79557,0.53231,20
5280,-1.0377,-0.28272,-0.93775,0.0848,20
5281,-1.0377,-0.58909,-0.88011,0.39662,20
5282,-1.0377,-0.35835,-0.95569,0.16178,20
5283,-1.0377,-0.28272,-0.95569,0.0848,20
5284,-1.0377,0.19798,-1.0671,-0.40446,20
5285,-1.0377,-0.051982,-1.0402,-0.15004,20
5286,-1.0377,-0.4327,-0.9685,0.23745,20
5287,-1.0377,-0.23914,-1.0223,0.04044,20
5288,-1.0377,-0.33912,-1.0044,0.14221,20
5289,-1.0377,-0.33912,-1.0274,0.14221,20
5290,-1.0377,-0.12505,-1.071,-0.075677,20
5291,-1.0377,-0.072492,-1.094,-0.12917,20
5292,-1.0377,1.4632,-1.454,-1.6922,20
5293,-1.0377,-0.26606,-1.0671,0.067839,20
5294,-1.0377,-0.50961,-1.0044,0.31573,20
5295,-1.0377,-0.41603,-0.98643,0.22049,20
5296,-1.0377,0.02493,-1.0851,-0.22832,20
5297,-1.0377,0.17876,-1.1337,-0.38489,20
5298,-1.0377,0.12492,-1.1337,-0.33009,20
5299,-1.0377,-0.39552,-1.0005,0.19961,20
5300,-1.0377,-0.089157,-1.0364,-0.11221,20
5301,-1.0377,-0.20196,-1.0185,0.0026044,20
5302,-1.0377,-0.14556,-1.0313,-0.054802,20
5303,-1.0377,-0.18145,-1.0492,-0.018271,20
5304,-1.0377,-0.031472,-1.0799,-0.17092,20
5305,-1.0377,-0.23914,-1.0582,0.04044,20
5306,-1.0377,-0.089157,-1.0799,-0.11221,20
5307,-1.0377,0.062105,-1.1337,-0.26616,20
5308,-1.0377,-0.45193,-1.0313,0.25702,20
5309,-1.0377,0.10441,-1.1517,-0.30922,20
5310,-1.0377,-0.30195,-1.0851,0.10437,20
5311,-1.0377,0.51845,-1.2541,-0.73063,20
5312,-1.0377,-0.22247,-1.1158,0.023479,20
5313,-1.0377,-0.12505,-1.1376,-0.075677,20
5314,-1.0377,-0.50961,-1.0582,0.31573,20
5315,-1.0377,0.5928,-1.3118,-0.8063,20
5316,-1.0377,0.062105,-1.2183,-0.26616,20
5317,-1.0377,0.041595,-1.2669,-0.24529,20
5318,-1.0377,0.25567,-1.3515,-0.46317,20
5319,-1.0377,-0.26606,-1.2541,0.067839,20
5320,-1.0377,-0.051982,-1.3297,-0.15004,20
5321,-1.0377,-0.031472,-1.3515,-0.17092,20
5322,-1.0377,-0.4327,-1.2721,0.23745,20
5323,-1.0377,-0.41603,-1.2541,0.22049,20
5324,-1.0377,-1.0339,-1.1248,0.84934,20
5325,-1.0377,-0.3763,-1.2362,0.18004,20
5326,-1.0377,-0.41603,-1.1965,0.22049,20
5327,-1.0377,-0.76599,-1.1465,0.57667,20
5328,-1.0377,-0.12505,-1.2721,-0.075677,20
