Time,SP,PV,OP,Error,ts
1227,0,0.43072,1.4765,-0.43072,20
1228,0,0.0023372,0.90399,-0.0023372,20
1229,0,-0.40814,-0.21424,0.40814,20
1230,0,-0.64148,-0.65083,0.64148,20
1231,0,-0.7465,-0.64357,0.7465,20
1232,0,-0.72237,-0.56102,0.72237,20
1233,0,-0.50603,-0.5083,0.50603,20
1234,0,-0.11787,-0.54526,0.11787,20
1235,0,0.37605,-0.25668,-0.37605,20
1236,0,0.88422,0.32129,-0.88422,20
1237,0,1.3582,1.1062,-1.3582,20
1238,0,1.6568,1.7006,-1.6568,20
1239,0,1.7064,1.8698,-1.7064,20
1240,0,1.6335,2.108,-1.6335,20
1241,0,1.4479,2.0406,-1.4479,20
1242,0,1.2217,2.0071,-1.2217,20
1243,0,0.98902,2.0537,-0.98902,20
1244,0,0.67905,1.6163,-0.67905,20
1245,0,0.31354,1.2245,-0.31354,20
1246,0,-0.10131,0.61215,0.10131,20
1247,0,-0.45132,0.14734,0.45132,20
1248,0,-0.71633,-0.24614,0.71633,20
1249,0,-0.86138,-0.69789,0.86138,20
1250,0,-0.7591,-0.69617,0.7591,20
1251,0,-0.44872,-0.71921,0.44872,20
1252,0,-0.013938,-0.60821,0.013938,20
1253,0,0.48573,0.059624,-0.48573,20
1254,0,0.99391,0.85028,-0.99391,20
1255,0,1.3747,1.2042,-1.3747,20
1256,0,1.517,1.2791,-1.517,20
1257,0,1.5326,1.4735,-1.5326,20
1258,0,1.4767,1.9759,-1.4767,20
1259,0,1.2431,1.7718,-1.2431,20
1260,0,0.92857,1.2143,-0.92857,20
1261,0,0.5817,0.90707,-0.5817,20
1262,0,0.14683,0.15867,-0.14683,20
1263,0,-0.30285,-0.27867,0.30285,20
1264,0,-0.71291,-0.48452,0.71291,20
1265,0,-1.0763,-0.74081,1.0763,20
1266,0,-1.3093,-0.73387,1.3093,20
1267,0,-1.271,-0.67802,1.271,20
1268,0,-1.0629,-0.71711,1.0629,20
1269,0,-0.68964,-0.62077,0.68964,20
1270,0,-0.1482,-0.25045,0.1482,20
1271,0,0.41847,0.16348,-0.41847,20
1272,0,0.88414,0.51981,-0.88414,20
1273,0,1.1518,0.80839,-1.1518,20
1274,0,1.3083,1.1989,-1.3083,20
1275,0,1.3297,1.4468,-1.3297,20
1276,0,1.2085,1.3917,-1.2085,20
1277,0,1.0659,1.4223,-1.0659,20
1278,0,0.92335,1.6105,-0.92335,20
1279,0,0.67512,1.1983,-0.67512,20
1280,0,0.30258,0.54612,-0.30258,20
1281,0,-0.088612,-0.087099,0.088612,20
1282,0,-0.39045,-0.68011,0.39045,20
1283,0,-0.58719,-0.78216,0.58719,20
1284,0,-0.64463,-0.79858,0.64463,20
1285,0,-0.44954,-0.56719,0.44954,20
1286,0,-0.024172,-0.044229,0.024172,20
1287,0,0.517,0.2879,-0.517,20
1288,0,1.0727,0.78807,-1.0727,20
1289,0,1.5554,1.6163,-1.5554,20
1290,0,1.8822,2.5399,-1.8822,20
1291,0,1.9671,2.8576,-1.9671,20
1292,0,1.8669,2.623,-1.8669,20
1293,0,1.6793,2.6766,-1.6793,20
1294,0,1.4196,2.7949,-1.4196,20
1295,0,1.1491,2.8901,-1.1491,20
1296,0,0.79621,2.5596,-0.79621,20
1297,0,0.34644,1.7561,-0.34644,20
1298,0,-0.11785,0.88227,0.11785,20
1299,0,-0.4897,0.14106,0.4897,20
1300,0,-0.7528,-0.44411,0.7528,20
1301,0,-0.86439,-0.52838,0.86439,20
1302,0,-0.81696,-0.52838,0.81696,20
1303,0,-0.59418,-0.67498,0.59418,20
1304,0,-0.11859,-0.29037,0.11859,20
1305,0,0.41088,0.25328,-0.41088,20
1306,0,0.88222,0.64221,-0.88222,20
1307,0,1.2683,1.0285,-1.2683,20
1308,0,1.4524,1.4459,-1.4524,20
1309,0,1.489,1.8681,-1.489,20
1310,0,1.4169,2.1359,-1.4169,20
1311,0,1.2406,1.9375,-1.2406,20
1312,0,1.009,1.6489,-1.009,20
1313,0,0.67844,1.1823,-0.67844,20
1314,0,0.27913,0.47306,-0.27913,20
1315,0,-0.12942,-0.036836,0.12942,20
1316,0,-0.53797,-0.50497,0.53797,20
1317,0,-0.87077,-0.77415,0.87077,20
1318,0,-1.1145,-0.80926,1.1145,20
1319,0,-1.1723,-0.67816,1.1723,20
1320,0,-0.90608,-0.39282,0.90608,20
1321,0,-0.41321,-0.08434,0.41321,20
1322,0,0.1641,0.22414,-0.1641,20
1323,0,0.69728,0.53261,-0.69728,20
1324,0,1.1674,0.999,-1.1674,20
1325,0,1.5208,1.6512,-1.5208,20
1326,0,1.6223,1.8935,-1.6223,20
1327,0,1.5567,1.847,-1.5567,20
1328,0,1.4006,1.9895,-1.4006,20
1329,0,1.1641,2.0472,-1.1641,20
1330,0,0.91549,1.9583,-0.91549,20
1331,0,0.5923,1.5259,-0.5923,20
1332,0,0.18137,0.71538,-0.18137,20
1333,0,-0.24271,0.021928,0.24271,20
1334,0,-0.57747,-0.30577,0.57747,20
1335,0,-0.8071,-0.55967,0.8071,20
1336,0,-0.97668,-0.77748,0.97668,20
1337,0,-0.95433,-0.80926,0.95433,20
1338,0,-0.62759,-0.55795,0.62759,20
1339,0,-0.12079,-0.22877,0.12079,20
1340,0,0.40933,0.12307,-0.40933,20
1341,0,0.87263,0.42341,-0.87263,20
1342,0,1.2573,0.97594,-1.2573,20
1343,0,1.4718,1.4804,-1.4718,20
1344,0,1.4997,1.4803,-1.4997,20
1345,0,1.4391,1.5511,-1.4391,20
1346,0,1.2373,1.6497,-1.2373,20
1347,0,0.94254,1.4341,-0.94254,20
1348,0,0.63544,1.0919,-0.63544,20
1349,0,0.26309,0.61979,-0.26309,20
1350,0,-0.18603,-0.11802,0.18603,20
1351,0,-0.58608,-0.61634,0.58608,20
1352,0,-0.84027,-0.79041,0.84027,20
1353,0,-0.99601,-0.80926,0.99601,20
1354,0,-1.0034,-0.80926,1.0034,20
1355,0,-0.74457,-0.80926,0.74457,20
1356,0,-0.26116,-0.49093,0.26116,20
1357,0,0.32891,0.057407,-0.32891,20
1358,0,0.93213,0.80605,-0.93213,20
1359,0,1.4002,1.3647,-1.4002,20
1360,0,1.7092,1.8249,-1.7092,20
1361,0,1.9011,2.7489,-1.9011,20
1362,0,1.854,2.8676,-1.854,20
1363,0,1.6383,2.5132,-1.6383,20
1364,0,1.3998,2.6758,-1.3998,20
1365,0,1.1612,2.5488,-1.1612,20
1366,0,0.82828,1.9623,-0.82828,20
1367,0,0.38428,1.307,-0.38428,20
1368,0,-0.025092,0.95734,0.025092,20
1369,0,-0.37415,0.41036,0.37415,20
1370,0,-0.67219,-0.31187,0.67219,20
1371,0,-0.83697,-0.631,0.83697,20
1372,0,-0.81642,-0.77963,0.81642,20
1373,0,-0.52623,-0.36798,0.52623,20
1374,0,-0.031946,-0.14106,0.031946,20
1375,0,0.49086,0.10126,-0.49086,20
1376,0,0.93364,0.60007,-0.93364,20
1377,0,1.2823,0.98087,-1.2823,20
1378,0,1.5492,1.7206,-1.5492,20
1379,0,1.648,2.2021,-1.648,20
1380,0,1.5772,2.1588,-1.5772,20
1381,0,1.4276,2.1379,-1.4276,20
1382,0,1.194,2.1731,-1.194,20
1383,0,0.87263,1.8066,-0.87263,20
1384,0,0.51247,1.3408,-0.51247,20
1385,0,0.12216,0.76971,-0.12216,20
1386,0,-0.22607,0.18294,0.22607,20
1387,0,-0.44254,-0.013922,0.44254,20
1388,0,-0.56031,-0.25723,0.56031,20
1389,0,-0.55963,-0.42767,0.55963,20
1390,0,-0.32834,-0.26019,0.32834,20
1391,0,0.10507,0.068741,-0.10507,20
1392,0,0.62503,0.52086,-0.62503,20
1393,0,1.1551,1.182,-1.1551,20
1394,0,1.6138,2.0674,-1.6138,20
1395,0,1.8625,2.6671,-1.8625,20
1396,0,1.8689,2.7821,-1.8689,20
1397,0,1.7572,2.832,-1.7572,20
1398,0,1.5588,2.7989,-1.5588,20
1399,0,1.2754,2.5467,-1.2754,20
1400,0,0.97928,2.3621,-0.97928,20
1401,0,0.60391,1.8952,-0.60391,20
1402,0,0.13532,1.3146,-0.13532,20
1403,0,-0.34727,0.32116,0.34727,20
1404,0,-0.68535,-0.48354,0.68535,20
1405,0,-0.85343,-0.59737,0.85343,20
1406,0,-0.93542,-0.77748,0.93542,20
1407,0,-0.81093,-0.64381,0.81093,20
1408,0,-0.42582,-0.51828,0.42582,20
1409,0,0.090073,-0.37352,-0.090073,20
1410,0,0.62201,0.32233,-0.62201,20
1411,0,1.154,1.3941,-1.154,20
1412,0,1.5204,1.7706,-1.5204,20
1413,0,1.6246,1.7079,-1.6246,20
1414,0,1.6201,2.0275,-1.6201,20
1415,0,1.536,2.3415,-1.536,20
1416,0,1.3725,2.4366,-1.3725,20
1417,0,1.1271,2.1701,-1.1271,20
1418,0,0.79941,1.6419,-0.79941,20
1419,0,0.36152,0.88188,-0.36152,20
1420,0,-0.1216,0.33127,0.1216,20
1421,0,-0.53975,-0.18257,0.53975,20
1422,0,-0.85,-0.7059,0.85,20
1423,0,-1.0478,-0.793,1.0478,20
1424,0,-1.0727,-0.80285,1.0727,20
1425,0,-0.81587,-0.73732,0.81587,20
1426,0,-0.35577,-0.28988,0.35577,20
1427,0,0.1929,0.26031,-0.1929,20
1428,0,0.75225,0.71243,-0.75225,20
1429,0,1.223,1.0497,-1.223,20
1430,0,1.4778,1.4412,-1.4778,20
1431,0,1.5853,2.0401,-1.5853,20
1432,0,1.5611,2.1811,-1.5611,20
1433,0,1.4054,2.1956,-1.4054,20
1434,0,1.1763,2.3349,-1.1763,20
1435,0,0.88414,1.8881,-0.88414,20
1436,0,0.53591,1.3881,-0.53591,20
1437,0,0.13284,1.0507,-0.13284,20
1438,0,-0.22485,0.42612,0.22485,20
1439,0,-0.51947,-0.12929,0.51947,20
1440,0,-0.77199,-0.53811,0.77199,20
1441,0,-0.88358,-0.76891,0.88358,20
