Time,SP,PV,OP,error,ts
4092,-0.99994,1.2616,1.4154,-1.2616,20
4093,-0.99994,1.056,1.3416,-1.056,20
4094,-0.99994,1.2701,1.4892,-1.2701,20
4095,-0.99994,0.90128,1.2678,-0.90128,20
4096,-0.99994,0.93096,1.3043,-0.93096,20
4097,-0.99994,0.95215,1.3043,-0.95215,20
4098,-0.99994,0.76775,1.2305,-0.76775,20
4099,-0.99994,0.83558,1.2678,-0.83558,20
4100,-0.99994,0.96699,1.3416,-0.96699,20
4101,-0.99994,0.88009,1.3416,-0.88009,20
4102,-0.99994,0.79742,1.3043,-0.79742,20
4103,-0.99994,0.82074,1.3043,-0.82074,20
4104,-0.99994,0.6872,1.2678,-0.6872,20
4105,-0.99994,0.90764,1.3781,-0.90764,20
4106,-0.99994,0.56215,1.1933,-0.56215,20
4107,-0.99994,0.74019,1.3043,-0.74019,20
4108,-0.99994,0.61514,1.2305,-0.61514,20
4109,-0.99994,0.56215,1.2305,-0.56215,20
4110,-0.99994,0.65753,1.2678,-0.65753,20
4111,-0.99994,0.71052,1.3043,-0.71052,20
4112,-0.99994,0.40742,1.1195,-0.40742,20
4113,-0.99994,0.35019,1.1195,-0.35019,20
4114,-0.99994,0.66601,1.3043,-0.66601,20
4115,-0.99994,0.40742,1.1567,-0.40742,20
4116,-0.99994,0.55579,1.2305,-0.55579,20
4117,-0.99994,0.49008,1.1933,-0.49008,20
4118,-0.99994,0.66601,1.3416,-0.66601,20
4119,-0.99994,0.35019,1.1567,-0.35019,20
4120,-0.99994,0.42225,1.1933,-0.42225,20
4121,-0.99994,0.21665,1.0829,-0.21665,20
4122,-0.99994,0.20182,1.0458,-0.20182,20
4123,-0.99994,0.36503,1.1567,-0.36503,20
4124,-0.99994,0.42225,1.1933,-0.42225,20
4125,-0.99994,0.58546,1.3416,-0.58546,20
4126,-0.99994,0.74655,1.452,-0.74655,20
4127,-0.99994,0.26116,1.1195,-0.26116,20
4128,-0.99994,0.51128,1.3043,-0.51128,20
4129,-0.99994,0.24633,1.1195,-0.24633,20
4130,-0.99994,0.18062,1.0829,-0.18062,20
4131,-0.99994,0.23785,1.1195,-0.23785,20
4132,-0.99994,0.30568,1.1933,-0.30568,20
4133,-0.99994,0.26752,1.1933,-0.26752,20
4134,-0.99994,0.38622,1.2678,-0.38622,20
4135,-0.99994,0.28236,1.1933,-0.28236,20
4136,-0.99994,0.21029,1.1567,-0.21029,20
4137,-0.99994,0.2972,1.1933,-0.2972,20
4138,-0.99994,0.10643,1.0829,-0.10643,20
4139,-0.99994,-0.054655,0.97193,0.054655,20
4140,-0.99994,0.22513,1.1567,-0.22513,20
4141,-0.99994,0.032248,1.0458,-0.032248,20
4142,-0.99994,0.23785,1.1567,-0.23785,20
4143,-0.99994,0.18698,1.1195,-0.18698,20
4144,-0.99994,-0.0037849,1.0089,0.0037849,20
4145,-0.99994,-0.033459,0.97193,0.033459,20
4146,-0.99994,0.07676,1.0829,-0.07676,20
4147,-0.99994,0.11279,1.1195,-0.11279,20
4148,-0.99994,0.07676,1.0829,-0.07676,20
4149,-0.99994,0.1573,1.1567,-0.1573,20
4150,-0.99994,-0.13732,0.97193,0.13732,20
4151,-0.99994,0.10643,1.1195,-0.10643,20
4152,-0.99994,0.28236,1.2305,-0.28236,20
4153,-0.99994,0.040727,1.0829,-0.040727,20
4154,-0.99994,-0.12248,0.97193,0.12248,20
4155,-0.99994,0.16578,1.1567,-0.16578,20
4156,-0.99994,-0.012263,1.0458,0.012263,20
4157,-0.99994,-0.048296,1.0089,0.048296,20
4158,-0.99994,-0.092808,0.97193,0.092808,20
4159,-0.99994,-0.26238,0.89805,0.26238,20
4160,-0.99994,-0.048296,1.0089,0.048296,20
4161,-0.99994,-0.17971,0.93502,0.17971,20
4162,-0.99994,-0.20939,0.86108,0.20939,20
4163,-0.99994,-0.26873,0.82417,0.26873,20
4164,-0.99994,-0.29205,0.82417,0.29205,20
4165,-0.99994,-0.099167,0.93502,0.099167,20
4166,-0.99994,-0.34928,0.7872,0.34928,20
4167,-0.99994,-0.077971,0.97193,0.077971,20
4168,-0.99994,-0.31325,0.82417,0.31325,20
4169,-0.99994,-0.17335,0.89805,0.17335,20
4170,-0.99994,-0.19455,0.89805,0.19455,20
4171,-0.99994,-0.3196,0.82417,0.3196,20
4172,-0.99994,-0.18819,0.89805,0.18819,20
4173,-0.99994,-0.2327,0.82417,0.2327,20
4174,-0.99994,-0.36412,0.7503,0.36412,20
4175,-0.99994,-0.29841,0.7872,0.29841,20
4176,-0.99994,-0.54216,0.63945,0.54216,20
4177,-0.99994,-0.29841,0.7872,0.29841,20
4178,-0.99994,-0.12248,0.89805,0.12248,20
4179,-0.99994,-0.48917,0.67642,0.48917,20
4180,-0.99994,-0.2539,0.82417,0.2539,20
4181,-0.99994,-0.61423,0.60255,0.61423,20
4182,-0.99994,-0.37895,0.71333,0.37895,20
4183,-0.99994,-0.34928,0.71333,0.34928,20
4184,-0.99994,-0.34928,0.71333,0.34928,20
4185,-0.99994,-0.38743,0.67642,0.38743,20
4186,-0.99994,-0.42347,0.67642,0.42347,20
4187,-0.99994,-0.31325,0.7503,0.31325,20
4188,-0.99994,-0.37259,0.67642,0.37259,20
4189,-0.99994,-0.68841,0.45473,0.68841,20
4190,-0.99994,-0.51885,0.56558,0.51885,20
4191,-0.99994,-0.557,0.56558,0.557,20
4192,-0.99994,-0.51885,0.56558,0.51885,20
4193,-0.99994,-0.50401,0.5286,0.50401,20
4194,-0.99994,-0.65238,0.45473,0.65238,20
4195,-0.99994,-0.51885,0.5286,0.51885,20
4196,-0.99994,-0.48281,0.56558,0.48281,20
4197,-0.99994,-0.79863,0.30698,0.79863,20
4198,-0.99994,-0.54216,0.4917,0.54216,20
4199,-0.99994,-0.47434,0.5286,0.47434,20
4200,-0.99994,-0.48281,0.5286,0.48281,20
4201,-0.99994,-0.069492,0.7872,0.069492,20
4202,-0.99994,-0.68841,0.38085,0.68841,20
4203,-0.99994,-0.61423,0.41782,0.61423,20
4204,-0.99994,-0.42347,0.5286,0.42347,20
4205,-0.99994,-0.68841,0.34395,0.68841,20
4206,-0.99994,-0.81347,0.27007,0.81347,20
4207,-0.99994,-0.6439,0.34395,0.6439,20
4208,-0.99994,-0.79863,0.2331,0.79863,20
4209,-0.99994,-0.63754,0.34395,0.63754,20
4210,-0.99994,-0.90885,0.19613,0.90885,20
4211,-0.99994,-0.86434,0.15923,0.86434,20
4212,-0.99994,-0.95336,0.12225,0.95336,20
4213,-0.99994,-0.7838,0.2331,0.7838,20
4214,-0.99994,-0.86434,0.12225,0.86434,20
4215,-0.99994,-0.82831,0.15923,0.82831,20
4216,-0.99994,-0.71809,0.2331,0.71809,20
4217,-0.99994,-1.0191,0.011474,1.0191,20
4218,-0.99994,-0.69689,0.19613,0.69689,20
4219,-0.99994,-0.99788,0.011474,0.99788,20
4220,-0.99994,-0.76896,0.12225,0.76896,20
4221,-0.99994,-0.88766,0.048378,0.88766,20
4222,-0.99994,-1.1081,-0.099373,1.1081,20
4223,-0.99994,-1.1229,-0.13634,1.1229,20
4224,-0.99994,-0.7626,0.08535,0.7626,20
4225,-0.99994,-0.95336,-0.062402,0.95336,20
4226,-0.99994,-0.7626,0.048378,0.7626,20
4227,-0.99994,-1.0042,-0.099373,1.0042,20
4228,-0.99994,-1.0042,-0.13634,1.0042,20
4229,-0.99994,-1.284,-0.321,1.284,20
4230,-0.99994,-1.1441,-0.24713,1.1441,20
4231,-0.99994,-1.1293,-0.24713,1.1293,20
4232,-0.99994,-1.0424,-0.21022,1.0424,20
4233,-0.99994,-1.1738,-0.321,1.1738,20
4234,-0.99994,-0.95336,-0.17325,0.95336,20
4235,-0.99994,-1.2543,-0.39488,1.2543,20
4236,-0.99994,-1.1378,-0.321,1.1378,20
4237,-0.99994,-1.0276,-0.24713,1.0276,20
4238,-0.99994,-1.0636,-0.321,1.0636,20
4239,-0.99994,-1.2332,-0.43185,1.2332,20
4240,-0.99994,-1.2332,-0.46882,1.2332,20
4241,-0.99994,-1.2628,-0.46882,1.2628,20
4242,-0.99994,-0.90249,-0.2841,0.90249,20
4243,-0.99994,-1.284,-0.54269,1.284,20
4244,-0.99994,-1.0869,-0.39488,1.0869,20
4245,-0.99994,-1.3942,-0.65348,1.3942,20
4246,-0.99994,-0.9894,-0.39488,0.9894,20
4247,-0.99994,-1.2628,-0.5796,1.2628,20
4248,-0.99994,-1.0869,-0.46882,1.0869,20
4249,-0.99994,-1.3518,-0.69045,1.3518,20
4250,-0.99994,-1.159,-0.5796,1.159,20
4251,-0.99994,-1.4027,-0.76432,1.4027,20
4252,-0.99994,-1.0784,-0.54269,1.0784,20
4253,-0.99994,-1.1378,-0.61657,1.1378,20
4254,-0.99994,-1.284,-0.72735,1.284,20
4255,-0.99994,-1.1441,-0.65348,1.1441,20
4256,-0.99994,-1.4769,-0.87517,1.4769,20
4257,-0.99994,-1.159,-0.72735,1.159,20
4258,-0.99994,-1.4388,-0.87517,1.4388,20
4259,-0.99994,-1.4027,-0.91207,1.4027,20
4260,-0.99994,-1.4621,-0.94905,1.4621,20
4261,-0.99994,-1.3285,-0.91207,1.3285,20
4262,-0.99994,-1.4684,-0.98595,1.4684,20
4263,-0.99994,-1.6083,-1.0968,1.6083,20
4264,-0.99994,-1.3794,-0.94905,1.3794,20
4265,-0.99994,-1.4239,-1.0229,1.4239,20
4266,-0.99994,-1.373,-0.98595,1.373,20
4267,-0.99994,-1.248,-0.94905,1.248,20
4268,-0.99994,-1.5045,-1.1338,1.5045,20
4269,-0.99994,-1.2268,-0.98595,1.2268,20
4270,-0.99994,-1.4472,-1.1338,1.4472,20
4271,-0.99994,-1.2628,-1.0229,1.2628,20
4272,-0.99994,-1.4388,-1.1338,1.4388,20
4273,-0.99994,-1.5193,-1.2445,1.5193,20
4274,-0.99994,-1.4917,-1.2076,1.4917,20
4275,-0.99994,-1.4239,-1.2076,1.4239,20
4276,-0.99994,-1.3794,-1.1707,1.3794,20
4277,-0.99994,-1.3582,-1.2076,1.3582,20
4278,-0.99994,-1.337,-1.2076,1.337,20
4279,-0.99994,-1.6825,-1.4662,1.6825,20
4280,-0.99994,-1.2692,-1.2076,1.2692,20
4281,-0.99994,-1.5193,-1.3923,1.5193,20
4282,-0.99994,-1.5935,-1.4662,1.5935,20
4283,-0.99994,-1.1229,-1.1707,1.1229,20
4284,-0.99994,-1.4684,-1.4293,1.4684,20
4285,-0.99994,-1.2183,-1.2815,1.2183,20
4286,-0.99994,-1.3434,-1.3923,1.3434,20
4287,-0.99994,-1.4769,-1.4662,1.4769,20
4288,-0.99994,-1.0424,-1.2445,1.0424,20
4289,-0.99994,-1.4981,-1.5031,1.4981,20
4290,-0.99994,-1.4621,-1.5401,1.4621,20
4291,-0.99994,-1.4472,-1.5401,1.4472,20
4292,-0.99994,-1.3879,-1.5401,1.3879,20
4293,-0.99994,-1.0869,-1.3184,1.0869,20
4294,-0.99994,-1.248,-1.4662,1.248,20
4295,-0.99994,-1.1378,-1.3923,1.1378,20
4296,-0.99994,-1.0636,-1.3554,1.0636,20
4297,-0.99994,-0.97456,-1.3554,0.97456,20
4298,-0.99994,-1.0572,-1.3923,1.0572,20
4299,-0.99994,-1.284,-1.577,1.284,20
4300,-0.99994,-1.2543,-1.5401,1.2543,20
4301,-0.99994,-0.94701,-1.3923,0.94701,20
4302,-0.99994,-1.1293,-1.5031,1.1293,20
4303,-0.99994,-1.1229,-1.5031,1.1229,20
4304,-0.99994,-1.0721,-1.5031,1.0721,20
4305,-0.99994,-1.1293,-1.5401,1.1293,20
4306,-0.99994,-1.248,-1.6509,1.248,20
4307,-0.99994,-0.81347,-1.3923,0.81347,20
4308,-0.99994,-0.92369,-1.4662,0.92369,20
4309,-0.99994,-0.7838,-1.3923,0.7838,20
4310,-0.99994,-0.98304,-1.5401,0.98304,20
4311,-0.99994,-0.86434,-1.4662,0.86434,20
4312,-0.99994,-0.86434,-1.5031,0.86434,20
4313,-0.99994,-1.0784,-1.614,1.0784,20
4314,-0.99994,-0.83467,-1.4662,0.83467,20
4315,-0.99994,-0.89402,-1.5401,0.89402,20
4316,-0.99994,-0.79228,-1.4662,0.79228,20
4317,-0.99994,-0.70961,-1.4293,0.70961,20
4318,-0.99994,-0.7626,-1.5031,0.7626,20
4319,-0.99994,-0.5782,-1.3923,0.5782,20
4320,-0.99994,-0.50401,-1.3554,0.50401,20
4321,-0.99994,-0.4595,-1.3184,0.4595,20
4322,-0.99994,-0.54216,-1.3554,0.54216,20
4323,-0.99994,-0.44466,-1.3554,0.44466,20
4324,-0.99994,-0.4595,-1.3554,0.4595,20
4325,-0.99994,-0.41711,-1.3184,0.41711,20
4326,-0.99994,-0.53368,-1.3923,0.53368,20
4327,-0.99994,-0.58455,-1.4293,0.58455,20
4328,-0.99994,-0.37895,-1.3184,0.37895,20
4329,-0.99994,-0.68206,-1.5401,0.68206,20
4330,-0.99994,-0.34928,-1.3184,0.34928,20
4331,-0.99994,-0.40863,-1.3554,0.40863,20
4332,-0.99994,-0.557,-1.4293,0.557,20
4333,-0.99994,-0.33444,-1.3184,0.33444,20
4334,-0.99994,-0.26238,-1.2815,0.26238,20
4335,-0.99994,-0.0037849,-1.1338,0.0037849,20
4336,-0.99994,-0.12248,-1.2076,0.12248,20
4337,-0.99994,-0.33444,-1.3554,0.33444,20
4338,-0.99994,-0.15216,-1.2445,0.15216,20
4339,-0.99994,-0.12884,-1.2076,0.12884,20
4340,-0.99994,-0.23906,-1.2815,0.23906,20
4341,-0.99994,-0.20303,-1.2445,0.20303,20
4342,-0.99994,-0.40863,-1.3923,0.40863,20
4343,-0.99994,-0.15216,-1.2445,0.15216,20
4344,-0.99994,-0.23906,-1.2815,0.23906,20
4345,-0.99994,-0.20303,-1.2445,0.20303,20
4346,-0.99994,-0.15852,-1.2445,0.15852,20
4347,-0.99994,-0.31325,-1.3554,0.31325,20
4348,-0.99994,-0.35776,-1.3923,0.35776,20
4349,-0.99994,-0.17335,-1.2815,0.17335,20
4350,-0.99994,-0.099167,-1.2445,0.099167,20
4351,-0.99994,-0.13732,-1.2445,0.13732,20
4352,-0.99994,-0.114,-1.2445,0.114,20
4353,-0.99994,-0.0271,-1.1707,0.0271,20
4354,-0.99994,-0.13732,-1.2445,0.13732,20
4355,-0.99994,0.12763,-1.0968,-0.12763,20
4356,-0.99994,-0.20303,-1.2815,0.20303,20
4357,-0.99994,0.35655,-0.94905,-0.35655,20
4358,-0.99994,-0.077971,-1.2076,0.077971,20
4359,-0.99994,-0.048296,-1.2076,0.048296,20
4360,-0.99994,-0.23906,-1.3184,0.23906,20
4361,-0.99994,0.040727,-1.1338,-0.040727,20
4362,-0.99994,-0.012263,-1.1707,0.012263,20
4363,-0.99994,0.13611,-1.0968,-0.13611,20
4364,-0.99994,0.37138,-0.94905,-0.37138,20
4365,-0.99994,0.1573,-1.0598,-0.1573,20
4366,-0.99994,0.33535,-0.94905,-0.33535,20
4367,-0.99994,-0.19455,-1.2815,0.19455,20
4368,-0.99994,-0.0271,-1.1707,0.0271,20
4369,-0.99994,-0.0037849,-1.1707,0.0037849,20
4370,-0.99994,0.11279,-1.0598,-0.11279,20
4371,-0.99994,0.13611,-1.0598,-0.13611,20
4372,-0.99994,-0.13732,-1.2076,0.13732,20
4373,-0.99994,0.15095,-1.0229,-0.15095,20
4374,-0.99994,0.25269,-0.98595,-0.25269,20
4375,-0.99994,0.30568,-0.94905,-0.30568,20
4376,-0.99994,0.23785,-0.98595,-0.23785,20
4377,-0.99994,0.23785,-0.98595,-0.23785,20
4378,-0.99994,0.23785,-0.98595,-0.23785,20
4379,-0.99994,0.51128,-0.80129,-0.51128,20
4380,-0.99994,0.38622,-0.87517,-0.38622,20
4381,-0.99994,0.276,-0.94905,-0.276,20
4382,-0.99994,0.49008,-0.80129,-0.49008,20
4383,-0.99994,0.54095,-0.76432,-0.54095,20
4384,-0.99994,0.42225,-0.8382,-0.42225,20
4385,-0.99994,0.4816,-0.80129,-0.4816,20
4386,-0.99994,0.53247,-0.76432,-0.53247,20
4387,-0.99994,0.53247,-0.72735,-0.53247,20
4388,-0.99994,0.29084,-0.87517,-0.29084,20
4389,-0.99994,0.51128,-0.72735,-0.51128,20
4390,-0.99994,0.47524,-0.76432,-0.47524,20
4391,-0.99994,0.51128,-0.72735,-0.51128,20
4392,-0.99994,0.30568,-0.87517,-0.30568,20
4393,-0.99994,0.49008,-0.76432,-0.49008,20
4394,-0.99994,0.40742,-0.76432,-0.40742,20
4395,-0.99994,0.69568,-0.5796,-0.69568,20
4396,-0.99994,0.51764,-0.69045,-0.51764,20
4397,-0.99994,0.40742,-0.76432,-0.40742,20
4398,-0.99994,0.4816,-0.69045,-0.4816,20
4399,-0.99994,0.68085,-0.54269,-0.68085,20
4400,-0.99994,0.64269,-0.5796,-0.64269,20
4401,-0.99994,0.62997,-0.5796,-0.62997,20
4402,-0.99994,0.56215,-0.61657,-0.56215,20
4403,-0.99994,0.60666,-0.5796,-0.60666,20
4404,-0.99994,0.37138,-0.72735,-0.37138,20
4405,-0.99994,0.61514,-0.5796,-0.61514,20
4406,-0.99994,0.73172,-0.50572,-0.73172,20
4407,-0.99994,0.78259,-0.46882,-0.78259,20
4408,-0.99994,0.70204,-0.46882,-0.70204,20
4409,-0.99994,0.59182,-0.54269,-0.59182,20
4410,-0.99994,0.76139,-0.43185,-0.76139,20
4411,-0.99994,0.87161,-0.35797,-0.87161,20
4412,-0.99994,0.66601,-0.46882,-0.66601,20
4413,-0.99994,0.35655,-0.65348,-0.35655,20
4414,-0.99994,0.49644,-0.5796,-0.49644,20
4415,-0.99994,0.65753,-0.46882,-0.65753,20
4416,-0.99994,0.64269,-0.43185,-0.64269,20
4417,-0.99994,0.98183,-0.21022,-0.98183,20
4418,-0.99994,0.81226,-0.321,-0.81226,20
4419,-0.99994,0.86525,-0.24713,-0.86525,20
4420,-0.99994,0.88645,-0.24713,-0.88645,20
4421,-0.99994,1.092,-0.099373,-1.092,20
4422,-0.99994,0.66601,-0.35797,-0.66601,20
4423,-0.99994,0.68085,-0.321,-0.68085,20
4424,-0.99994,0.54731,-0.43185,-0.54731,20
4425,-0.99994,0.64269,-0.35797,-0.64269,20
4426,-0.99994,0.74019,-0.24713,-0.74019,20
4427,-0.99994,1.0115,-0.099373,-1.0115,20
4428,-0.99994,1.1069,-0.025497,-1.1069,20
4429,-0.99994,0.98183,-0.062402,-0.98183,20
4430,-0.99994,0.99031,-0.062402,-0.99031,20
4431,-0.99994,0.87161,-0.13634,-0.87161,20
4432,-0.99994,0.89492,-0.099373,-0.89492,20
4433,-0.99994,1.056,0.011474,-1.056,20
4434,-0.99994,1.1217,0.08535,-1.1217,20
4435,-0.99994,0.93732,-0.025497,-0.93732,20
4436,-0.99994,0.8271,-0.099373,-0.8271,20
4437,-0.99994,0.96063,0.011474,-0.96063,20
4438,-0.99994,1.0412,0.08535,-1.0412,20
4439,-0.99994,1.0412,0.08535,-1.0412,20
4440,-0.99994,1.145,0.15923,-1.145,20
4441,-0.99994,1.1811,0.19613,-1.1811,20
4442,-0.99994,1.3422,0.34395,-1.3422,20
4443,-0.99994,1.1154,0.19613,-1.1154,20
4444,-0.99994,1.2765,0.34395,-1.2765,20
4445,-0.99994,1.056,0.19613,-1.056,20
4446,-0.99994,1.3358,0.38085,-1.3358,20
4447,-0.99994,1.0475,0.2331,-1.0475,20
4448,-0.99994,1.1366,0.27007,-1.1366,20
4449,-0.99994,1.02,0.2331,-1.02,20
4450,-0.99994,1.4248,0.4917,-1.4248,20
4451,-0.99994,1.0772,0.30698,-1.0772,20
4452,-0.99994,1.092,0.34395,-1.092,20
4453,-0.99994,1.3803,0.5286,-1.3803,20
4454,-0.99994,1.3506,0.5286,-1.3506,20
4455,-0.99994,1.4248,0.60255,-1.4248,20
4456,-0.99994,1.5202,0.67642,-1.5202,20
4457,-0.99994,1.1154,0.45473,-1.1154,20
4458,-0.99994,1.2913,0.56558,-1.2913,20
4459,-0.99994,1.2616,0.56558,-1.2616,20
4460,-0.99994,1.2701,0.60255,-1.2701,20
4461,-0.99994,1.2107,0.60255,-1.2107,20
4462,-0.99994,1.3506,0.67642,-1.3506,20
4463,-0.99994,1.1366,0.56558,-1.1366,20
4464,-0.99994,1.145,0.56558,-1.145,20
4465,-0.99994,1.4609,0.82417,-1.4609,20
4466,-0.99994,1.4821,0.82417,-1.4821,20
4467,-0.99994,1.2913,0.7503,-1.2913,20
4468,-0.99994,1.2171,0.71333,-1.2171,20
4469,-0.99994,1.3125,0.7872,-1.3125,20
4470,-0.99994,1.1005,0.67642,-1.1005,20
4471,-0.99994,1.1599,0.71333,-1.1599,20
4472,-0.99994,1.3422,0.86108,-1.3422,20
4473,-0.99994,1.1005,0.71333,-1.1005,20
4474,-0.99994,1.1514,0.7872,-1.1514,20
4475,-0.99994,1.4524,0.97193,-1.4524,20
4476,-0.99994,1.1726,0.82417,-1.1726,20
4477,-0.99994,1.4375,0.97193,-1.4375,20
4478,-0.99994,1.1811,0.86108,-1.1811,20
4479,-0.99994,1.1599,0.86108,-1.1599,20
4480,-0.99994,1.5499,1.1195,-1.5499,20
4481,-0.99994,1.2023,0.89805,-1.2023,20
4482,-0.99994,1.2171,0.97193,-1.2171,20
4483,-0.99994,1.3718,1.0458,-1.3718,20
4484,-0.99994,1.3655,1.0829,-1.3655,20
4485,-0.99994,1.0772,0.89805,-1.0772,20
4486,-0.99994,1.2616,1.0458,-1.2616,20
4487,-0.99994,1.1959,1.0089,-1.1959,20
4488,-0.99994,1.4672,1.1933,-1.4672,20
4489,-0.99994,1.4609,1.2305,-1.4609,20
4490,-0.99994,1.1302,1.0089,-1.1302,20
4491,-0.99994,1.4163,1.2305,-1.4163,20
4492,-0.99994,1.4524,1.2678,-1.4524,20
4493,-0.99994,1.2107,1.1567,-1.2107,20
4494,-0.99994,1.1154,1.0829,-1.1154,20
4495,-0.99994,1.6219,1.452,-1.6219,20
4496,-0.99994,1.2849,1.2305,-1.2849,20
4497,-0.99994,1.0709,1.1195,-1.0709,20
4498,-0.99994,1.0709,1.1195,-1.0709,20
4499,-0.99994,1.5202,1.452,-1.5202,20
4500,-0.99994,1.1514,1.2305,-1.1514,20
4501,-0.99994,1.1302,1.2305,-1.1302,20
4502,-0.99994,1.2468,1.3043,-1.2468,20
4503,-0.99994,1.0709,1.1933,-1.0709,20
4504,-0.99994,1.2849,1.3781,-1.2849,20
4505,-0.99994,1.1874,1.3043,-1.1874,20
4506,-0.99994,0.88645,1.1567,-0.88645,20
4507,-0.99994,1.0624,1.2678,-1.0624,20
4508,-0.99994,0.92248,1.2305,-0.92248,20
4509,-0.99994,1.0857,1.3043,-1.0857,20
4510,-0.99994,1.2701,1.452,-1.2701,20
4511,-0.99994,1.0412,1.3416,-1.0412,20
4512,-0.99994,1.02,1.3043,-1.02,20
4513,-0.99994,0.89492,1.2305,-0.89492,20
4514,-0.99994,1.0772,1.3781,-1.0772,20
4515,-0.99994,1.0709,1.3781,-1.0709,20
4516,-0.99994,0.90764,1.3043,-0.90764,20
4517,-0.99994,0.96699,1.3416,-0.96699,20
4518,-0.99994,0.8271,1.2678,-0.8271,20
4519,-0.99994,0.73172,1.2305,-0.73172,20
4520,-0.99994,1.02,1.4154,-1.02,20
4521,-0.99994,0.91612,1.3781,-0.91612,20
4522,-0.99994,0.85677,1.3781,-0.85677,20
4523,-0.99994,0.77623,1.3043,-0.77623,20
4524,-0.99994,0.93732,1.4154,-0.93732,20
4525,-0.99994,0.74655,1.3416,-0.74655,20
4526,-0.99994,0.71688,1.3043,-0.71688,20
4527,-0.99994,0.74655,1.3416,-0.74655,20
4528,-0.99994,0.74019,1.3416,-0.74019,20
4529,-0.99994,0.43709,1.1567,-0.43709,20
4530,-0.99994,0.66601,1.3043,-0.66601,20
4531,-0.99994,0.68085,1.3416,-0.68085,20
4532,-0.99994,0.71688,1.3416,-0.71688,20
4533,-0.99994,0.74019,1.4154,-0.74019,20
4534,-0.99994,0.4159,1.1933,-0.4159,20
4535,-0.99994,0.43073,1.1933,-0.43073,20
4536,-0.99994,0.5028,1.2678,-0.5028,20
4537,-0.99994,0.23785,1.0829,-0.23785,20
4538,-0.99994,0.35019,1.1933,-0.35019,20
4539,-0.99994,0.4159,1.2305,-0.4159,20
4540,-0.99994,0.4159,1.2305,-0.4159,20
4541,-0.99994,0.14247,1.0458,-0.14247,20
4542,-0.99994,0.43073,1.2305,-0.43073,20
4543,-0.99994,0.29084,1.1567,-0.29084,20
4544,-0.99994,0.19546,1.0829,-0.19546,20
4545,-0.99994,0.52611,1.3043,-0.52611,20
4546,-0.99994,0.15095,1.1195,-0.15095,20
4547,-0.99994,0.21029,1.1567,-0.21029,20
4548,-0.99994,0.34171,1.2305,-0.34171,20
4549,-0.99994,0.011052,1.0089,-0.011052,20
4550,-0.99994,0.061923,1.0458,-0.061923,20
4551,-0.99994,0.21665,1.1567,-0.21665,20
4552,-0.99994,0.19546,1.1195,-0.19546,20
4553,-0.99994,0.061923,1.0458,-0.061923,20
4554,-0.99994,0.10643,1.0829,-0.10643,20
4555,-0.99994,-0.039818,0.97193,0.039818,20
4556,-0.99994,0.032248,1.0458,-0.032248,20
4557,-0.99994,-0.114,0.93502,0.114,20
4558,-0.99994,0.10643,1.0829,-0.10643,20
4559,-0.99994,-0.0037849,1.0089,0.0037849,20
4560,-0.99994,0.10643,1.0829,-0.10643,20
4561,-0.99994,0.097956,1.0829,-0.097956,20
4562,-0.99994,0.16578,1.1195,-0.16578,20
4563,-0.99994,0.17214,1.1195,-0.17214,20
4564,-0.99994,-0.114,0.93502,0.114,20
4565,-0.99994,-0.0271,1.0089,0.0271,20
4566,-0.99994,-0.0037849,1.0089,0.0037849,20
4567,-0.99994,0.011052,1.0089,-0.011052,20
4568,-0.99994,-0.16699,0.89805,0.16699,20
4569,-0.99994,-0.2539,0.86108,0.2539,20
4570,-0.99994,-0.4383,0.7503,0.4383,20
4571,-0.99994,-0.37259,0.7872,0.37259,20
4572,-0.99994,-0.43194,0.7503,0.43194,20
4573,-0.99994,-0.33444,0.7503,0.33444,20
4574,-0.99994,-0.48281,0.67642,0.48281,20
4575,-0.99994,-0.33444,0.7503,0.33444,20
4576,-0.99994,-0.51885,0.63945,0.51885,20
4577,-0.99994,-0.56336,0.60255,0.56336,20
4578,-0.99994,-0.18819,0.86108,0.18819,20
4579,-0.99994,-0.40227,0.71333,0.40227,20
4580,-0.99994,-0.54852,0.60255,0.54852,20
4581,-0.99994,-0.39379,0.67642,0.39379,20
4582,-0.99994,-0.51249,0.60255,0.51249,20
4583,-0.99994,-0.4383,0.67642,0.4383,20
4584,-0.99994,-0.68841,0.4917,0.68841,20
4585,-0.99994,-0.75412,0.41782,0.75412,20
4586,-0.99994,-0.59303,0.5286,0.59303,20
4587,-0.99994,-0.70961,0.45473,0.70961,20
4588,-0.99994,-0.73929,0.41782,0.73929,20
4589,-0.99994,-0.58455,0.4917,0.58455,20
4590,-0.99994,-0.73293,0.41782,0.73293,20
4591,-0.99994,-0.97456,0.2331,0.97456,20
4592,-0.99994,-0.70961,0.38085,0.70961,20
4593,-0.99994,-0.91733,0.2331,0.91733,20
4594,-0.99994,-0.73293,0.38085,0.73293,20
4595,-0.99994,-0.71809,0.34395,0.71809,20
4596,-0.99994,-0.7626,0.30698,0.7626,20
4597,-0.99994,-0.67358,0.38085,0.67358,20
4598,-0.99994,-0.87282,0.19613,0.87282,20
4599,-0.99994,-0.67358,0.34395,0.67358,20
4600,-0.99994,-0.87918,0.19613,0.87918,20
4601,-0.99994,-1.0127,0.08535,1.0127,20
4602,-0.99994,-0.82195,0.19613,0.82195,20
4603,-0.99994,-1.1738,-0.025497,1.1738,20
